WGT,AGE,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL
18410.690904,32,8,1,6000,0,0,0.0,59450.150301,59450.150301,0.0,0.0,0,1,1,330201.0,330200.0,157500,172701.0,1930.0,0.3895700832
18839.208369,32,8,1,6000,0,0,0.0,55126.503006,55126.503006,0.0,0.0,0,1,1,330101.0,330100.0,157100,173001.0,1930.0,0.4201245996
18282.863946,32,8,1,6000,0,0,0.0,55126.503006,55126.503006,0.0,0.0,0,1,1,329201.0,329200.0,166400,162801.0,1930.0,0.4201245996
18733.723551,32,8,1,6000,0,0,0.0,55126.503006,55126.503006,0.0,0.0,0,1,1,329201.0,329200.0,158100,171101.0,1930.0,0.4201245996
18303.540208,32,8,1,6000,0,0,0.0,56207.41483,57288.326653,0.0,0.0,0,1,1,330101.0,330100.0,160400,169701.0,1930.0,0.4120452803
7248.1675632,74,7,0,10400,2600,0,0.0,44317.38477,17294.589178,0.0,0.0,0,70,70,186170.0,186100.0,66200,119970.0,980.0,0.2653586185
6907.0217196,74,7,0,10400,2600,0,0.0,44317.38477,17294.589178,0.0,0.0,0,70,70,188970.0,188900.0,66200,122770.0,970.0,0.2626508775
7009.7818821,74,7,0,10400,2600,0,0.0,44317.38477,17294.589178,0.0,0.0,0,70,70,192270.0,192200.0,66200,126070.0,980.0,0.2653586185
6941.6013144,74,7,0,10400,2600,0,0.0,44317.38477,17294.589178,0.0,0.0,0,65,65,189965.0,189900.0,66200,123765.0,980.0,0.2653586185
6863.9566358,74,7,0,10400,2600,0,0.0,44317.38477,17294.589178,0.0,0.0,0,70,70,192070.0,192000.0,66200,125870.0,980.0,0.2653586185
11094.299582,55,12,1,6000,720,0,0.0,98362.975952,98362.975952,0.0,0.0,4100,7830,20830,419030.0,398200.0,282800,136230.0,2770.0,0.3379320286
10655.275809,55,12,1,6000,720,0,0.0,98362.975952,98362.975952,0.0,0.0,4100,7830,20830,420830.0,400000.0,282800,138030.0,2770.0,0.3379320286
10801.598929,55,12,1,6000,720,0,0.0,99443.887776,98362.975952,0.0,0.0,4100,7830,20830,421830.0,401000.0,282800,139030.0,2770.0,0.3342588544
10750.767282,55,12,1,6000,720,0,0.0,99443.887776,98362.975952,0.0,0.0,4100,7820,20820,426720.0,405900.0,282800,143920.0,2770.0,0.3342588544
10695.389634,55,12,1,6000,720,0,0.0,98362.975952,98362.975952,0.0,0.0,4100,7820,20820,426720.0,405900.0,282800,143920.0,2770.0,0.3379320286
3387.4859457,80,8,0,12000,4440,0,0.0,144842.18437,61611.973948,0.0,0.0,11000,22000,119000,849100.0,730100.0,110000,739100.0,720.0,0.0596511302
3375.2371736,80,8,0,11000,1040,0,0.0,141599.4489,61611.973948,0.0,0.0,11000,21000,32000,762100.0,730100.0,110270,651830.0,716.75,0.0607417618
3641.4730194,80,8,0,4160,0,0,0.0,141599.4489,61611.973948,0.0,0.0,11000,22000,54000,784100.0,730100.0,112600,671500.0,1045.0,0.0885596667
3435.1010031,80,8,0,20280,0,0,0.0,147004.00802,61611.973948,0.0,0.0,11000,21000,21000,751100.0,730100.0,110000,641100.0,1400.0,0.1142825983
3688.5548912,80,8,0,9360,1560,0,0.0,142680.36072,61611.973948,0.0,0.0,11000,21000,34000,764100.0,730100.0,111640,652460.0,961.0,0.0808240177
14573.988421,48,11,1,7800,5200,0,0.0,118900.3006,118900.3006,0.0,0.0,100,15100,98100,345500.0,247400.0,59000,286500.0,1665.0,0.1680399452
13655.976596,48,11,1,7800,5200,0,0.0,118900.3006,118900.3006,0.0,0.0,100,15100,98100,342300.0,244200.0,59000,283300.0,1665.0,0.1680399452
13887.137934,48,11,1,7800,5200,0,0.0,118900.3006,118900.3006,0.0,0.0,100,15100,98100,347700.0,249600.0,59000,288700.0,1665.0,0.1680399452
14242.543202,48,11,1,7800,5200,0,0.0,118900.3006,118900.3006,0.0,0.0,100,15100,98100,358100.0,260000.0,59000,299100.0,1665.0,0.1680399452
13691.516217,48,11,1,7800,5200,0,0.0,118900.3006,118900.3006,0.0,0.0,100,15100,98100,368100.0,270000.0,59000,309100.0,1665.0,0.1680399452
497.39611777,57,14,1,7800,7800,0,0.0,457225.7014,443173.8477,14051.853707,0.0,0,22000,2872000,4834000.0,1962000.0,1467000,3367000.0,8570.0,0.2249217393
533.78483318,57,14,1,7800,7800,0,0.0,460468.43687,443173.8477,17294.589178,0.0,0,22000,2872000,4833000.0,1961000.0,1476000,3357000.0,8570.0,0.2233377834
561.31813081,57,14,1,7800,7800,0,0.0,460468.43687,443173.8477,17294.589178,0.0,0,22000,2872000,4832000.0,1960000.0,1477000,3355000.0,8550.0,0.222816575
534.84700967,57,14,1,7800,7800,0,0.0,455063.87776,443173.8477,11890.03006,0.0,0,22000,2872000,4834000.0,1962000.0,1476000,3358000.0,8560.0,0.2257265519
500.99105763,57,14,1,7800,7800,0,0.0,460468.43687,443173.8477,17294.589178,0.0,0,22000,2872000,4832000.0,1960000.0,1467000,3365000.0,8570.0,0.2233377834
2948.2197798,54,12,1,33600,15600,0,0.0,618281.56313,486410.32064,45722.57014,86472.945892,45000,55300,4604300,10347300.0,5743000.0,2511000,7836300.0,6700.0,0.1300378416
3069.7620516,54,12,1,33600,15600,0,0.0,618281.56313,486410.32064,45722.57014,86472.945892,45000,55300,4604300,10347300.0,5743000.0,2511000,7836300.0,6700.0,0.1300378416
3164.9788135,54,12,1,33600,15600,0,0.0,618281.56313,486410.32064,45722.57014,86472.945892,45000,55300,4604300,10347300.0,5743000.0,2511000,7836300.0,6700.0,0.1300378416
3043.3662576,54,12,1,33600,15600,0,0.0,618281.56313,486410.32064,45722.57014,86472.945892,45000,55300,4604300,10347300.0,5743000.0,2511000,7836300.0,6700.0,0.1300378416
2970.9218501,54,12,1,33600,15600,0,0.0,618281.56313,486410.32064,45722.57014,86472.945892,45000,55300,4604300,10346300.0,5742000.0,2511000,7835300.0,6800.0,0.131978705
7309.7863901,44,12,1,3600,600,0,0.0,67016.533066,67016.533066,0.0,0.0,11000,63005,63005,303005.0,240000.0,0,303005.0,0.0,0.0
7094.2825172,44,12,1,3600,600,0,0.0,74582.915832,74582.915832,0.0,0.0,11300,65430,65430,305430.0,240000.0,0,305430.0,0.0,0.0
7127.4190074,44,12,1,3600,600,0,0.0,73502.004008,73502.004008,0.0,0.0,14700,67705,67705,306705.0,239000.0,0,306705.0,0.0,0.0
7141.6154371,44,12,1,3600,600,0,0.0,73502.004008,73502.004008,0.0,0.0,10800,64810,64810,304810.0,240000.0,0,304810.0,0.0,0.0
7053.6435196,44,12,1,3600,600,0,0.0,77825.651303,77825.651303,0.0,0.0,12500,68510,68510,307510.0,239000.0,0,307510.0,0.0,0.0
59.581563968,55,8,1,19200,7200,0,0.0,14559882.265,108091.18236,518837.67535,5134331.1623,542700,1562200,39848200,182242200.0,142394000.0,5460000,176782200.0,27000.0,0.0222529272
60.247887605,55,8,1,20400,9600,0,0.0,9825488.477,108091.18236,528565.88176,2161823.6473,560600,1661600,42480600,403749600.0,361269000.0,5840000,397909600.0,24800.0,0.0302885705
60.538670728,55,8,1,16800,7080,0,0.0,15770503.507,108091.18236,529646.79359,4323647.2946,372200,1600280,51974380,217479380.0,165505000.0,6490000,210989380.0,28000.0,0.0213055975
61.823790468,55,8,1,16800,6960,0,0.0,26125638.778,108091.18236,569640.53106,14635546.092,550120,1529120,33867120,235829120.0,201962000.0,7830000,227999120.0,35651.045165,0.0163751993
60.177785292,55,8,1,15600,8280,0,0.0,15716457.916,108091.18236,687459.91984,7458291.5832,525860,1369860,46166860,308127860.0,261961000.0,5700000,302427860.0,28000.0,0.021378863
1762.973776,55,13,1,14400,1680,0,0.0,551265.03006,531808.61723,0.0,0.0,147000,160001,847001,3469601.0,2622600.0,420000,3049601.0,5090.0,0.1107997001
1932.8173289,55,13,1,14400,3480,0,0.0,432364.72946,402099.1984,0.0,0.0,290000,302010,1005010,3410510.0,2405500.0,458000,2952510.0,5230.0,0.145155226
2095.5516848,55,13,1,18000,3840,0,0.0,351296.34269,330759.01804,0.0,0.0,172000,191100,1019100,3282600.0,2263500.0,434000,2848600.0,4290.0,0.1465429432
1877.3752415,55,13,1,14400,4680,0,0.0,391290.08016,368590.93186,0.0,0.0,229000,240100,1188100,3400700.0,2212600.0,448000,2952700.0,5580.0,0.1711262396
1815.8876746,55,13,1,13200,2400,0,0.0,343729.95992,309140.78156,0.0,0.0,275000,287100,982100,3610600.0,2628500.0,405000,3205600.0,4670.0,0.1630349592
1142.7256464,52,14,1,25480,7200,2400,0.0,1405185.3707,1405185.3707,5836.9238477,-540.4559118,158000,177800,4713950,11853950.0,7140000.0,365000,11488950.0,5700.0,0.0486768518
1216.0361123,52,14,1,21840,7200,2400,0.0,1372758.016,1361948.8978,7566.3827655,-540.4559118,1650000,1869300,4762050,11851050.0,7089000.0,365000,11486050.0,5700.0,0.0498266987
1272.0808143,52,14,1,24960,7200,2400,0.0,1297094.1884,1297094.1884,7566.3827655,-540.4559118,2100000,2241040,6335040,13091040.0,6756000.0,365000,12726040.0,5700.0,0.0527332561
1213.2582736,52,14,1,22880,7200,2400,0.0,1578131.2625,1578131.2625,7566.3827655,-540.4559118,370000,398100,3191050,9985050.0,6794000.0,365000,9620050.0,5700.0,0.0433424023
1166.7908798,52,14,1,24440,7200,2400,0.0,1415994.489,1405185.3707,5836.9238477,-540.4559118,140000,161620,3564370,10284370.0,6720000.0,365000,9919370.0,5700.0,0.0483052727
8571.0106371,51,13,1,2640,1320,0,1500.0,72421.092184,43236.472946,0.0,0.0,1100,1420,7720,25720.0,18000.0,171400,-145680.0,425.0,0.0704214732
8782.2831334,51,13,1,2640,1080,0,1500.0,72421.092184,43236.472946,0.0,0.0,950,1300,8500,26500.0,18000.0,169400,-142900.0,480.0,0.0795348403
8733.925254,51,13,1,2640,1320,0,1500.0,71340.180361,43236.472946,0.0,0.0,1000,1300,8100,27100.0,19000.0,172600,-145500.0,470.0,0.0790578321
8474.2872016,51,13,1,2400,1320,0,1600.0,72421.092184,43236.472946,0.0,0.0,1000,1340,8040,26040.0,18000.0,176700,-150660.0,462.5,0.0766351326
8817.9494424,51,13,1,2640,1320,0,1300.0,72421.092184,42155.561122,0.0,0.0,1100,1450,8250,27250.0,19000.0,172500,-145250.0,487.5,0.0807775722
3797.8382951,78,12,0,12000,30000,0,0.0,270227.95591,0.0,21618.236473,12970.941884,2000,42000,3572000,3945200.0,373200.0,0,3945200.0,0.0,0.0
4159.0932974,78,12,0,12000,30000,0,0.0,270227.95591,0.0,21618.236473,12970.941884,2000,42000,3532000,3905200.0,373200.0,0,3905200.0,0.0,0.0
4514.7803323,78,12,0,12000,30000,0,0.0,270227.95591,0.0,21618.236473,12970.941884,2000,42000,3532000,3905200.0,373200.0,0,3905200.0,0.0,0.0
4038.6896478,78,12,0,12000,30000,0,0.0,270227.95591,0.0,21618.236473,12970.941884,2000,42000,3662000,4034200.0,372200.0,0,4034200.0,0.0,0.0
3911.513933,78,12,0,12000,30000,0,0.0,270227.95591,0.0,21618.236473,12970.941884,2000,42000,3552000,3924200.0,372200.0,0,3924200.0,0.0,0.0
13097.184531,58,12,1,6000,4800,0,0.0,315626.25251,183755.01002,0.0,0.0,0,135000,510000,1234000.0,724000.0,250000,984000.0,3500.0,0.1330687789
13053.881534,58,12,1,6000,4800,0,0.0,315626.25251,183755.01002,0.0,0.0,0,66000,232000,955000.0,723000.0,250000,705000.0,3500.0,0.1330687789
14330.570784,58,12,1,6000,4800,0,0.0,315626.25251,183755.01002,0.0,0.0,0,83000,441000,1165000.0,724000.0,250000,915000.0,3500.0,0.1330687789
13380.470634,58,12,1,6000,4800,0,0.0,315626.25251,183755.01002,0.0,0.0,0,3400,225400,948400.0,723000.0,250000,698400.0,3500.0,0.1330687789
14504.716079,58,12,1,6000,4800,0,0.0,315626.25251,183755.01002,0.0,0.0,0,183000,591000,1315000.0,724000.0,250000,1065000.0,3500.0,0.1330687789
1255.3993101,70,12,0,7200,1200,3600,0.0,41074.649299,0.0,4864.1032064,0.0,60500,1244500,1701500,3934600.0,2233100.0,0,3934600.0,0.0,0.0
1375.3022474,70,12,0,7200,1200,3600,0.0,41074.649299,0.0,4864.1032064,0.0,60500,1244500,1701500,3934600.0,2233100.0,0,3934600.0,0.0,0.0
1490.1597551,70,12,0,7200,1200,3600,0.0,41074.649299,0.0,4972.1943888,0.0,60500,1244500,1701500,3934600.0,2233100.0,0,3934600.0,0.0,0.0
1335.3789885,70,12,0,7200,1200,3600,0.0,39993.737475,0.0,4864.1032064,0.0,60500,1244500,1701500,3932200.0,2230700.0,0,3932200.0,0.0,0.0
1290.1609679,70,12,0,7200,1200,3600,0.0,41074.649299,0.0,4864.1032064,0.0,60500,1244500,1701500,3935430.0,2233930.0,0,3935430.0,0.0,0.0
532.87571368,46,14,1,7200,5200,0,0.0,2096968.9379,372914.57916,9663.3517034,1448421.8437,133700,192350,1472650,4200650.0,2728000.0,1450000,2750650.0,8300.0,0.047497127
560.76747462,46,14,1,7200,5200,0,0.0,2096968.9379,372914.57916,9663.3517034,1448421.8437,133700,192350,1474650,4202650.0,2728000.0,1450000,2752650.0,8300.0,0.047497127
588.32536379,46,14,1,7200,5200,0,0.0,2096968.9379,372914.57916,9652.5425852,1448421.8437,133700,192350,1478650,4206650.0,2728000.0,1450000,2756650.0,8400.0,0.0480693816
560.29583115,46,14,1,7200,5200,0,0.0,2096968.9379,372914.57916,9663.3517034,1448421.8437,134700,193350,1472650,4200650.0,2728000.0,1450000,2750650.0,8300.0,0.047497127
536.56143277,46,14,1,7200,5200,0,0.0,2096968.9379,372914.57916,9663.3517034,1448421.8437,134700,193350,1471650,4199650.0,2728000.0,1450000,2749650.0,8300.0,0.047497127
16864.148457,30,4,1,2640,0,480,270.0,14051.853707,12970.941884,0.0,0.0,0,200,200,1200.0,1000.0,0,1200.0,0.0,0.0
16885.309265,30,4,1,2280,0,720,270.0,14051.853707,12970.941884,0.0,0.0,0,200,200,1200.0,1000.0,0,1200.0,0.0,0.0
16490.747016,30,4,1,1800,0,600,270.0,15132.765531,12970.941884,0.0,0.0,0,200,200,1200.0,1000.0,0,1200.0,0.0,0.0
16764.856145,30,4,1,2160,0,600,270.0,14051.853707,12970.941884,0.0,0.0,0,200,200,1200.0,1000.0,0,1200.0,0.0,0.0
16466.938016,30,4,1,2400,0,480,280.0,14051.853707,12970.941884,0.0,0.0,0,200,200,1200.0,1000.0,0,1200.0,0.0,0.0
14712.896012,30,8,1,7800,600,0,1700.0,104848.44689,104848.44689,0.0,0.0,3700,13100,13100,34000.0,20900.0,3220,30780.0,483.0,0.0552797888
14833.015158,30,8,1,7800,600,0,1700.0,104848.44689,104848.44689,0.0,0.0,3700,13100,13100,33900.0,20800.0,3220,30680.0,483.0,0.0552797888
14828.666428,30,8,1,7800,600,0,1700.0,104848.44689,104848.44689,0.0,0.0,3700,13100,13100,33900.0,20800.0,3220,30680.0,483.0,0.0552797888
14764.906695,30,8,1,7800,600,0,1700.0,104848.44689,104848.44689,0.0,0.0,3700,13100,13100,32900.0,19800.0,3220,29680.0,483.0,0.0552797888
14842.610441,30,8,1,7800,600,0,1700.0,104848.44689,104848.44689,0.0,0.0,3700,13100,13100,33900.0,20800.0,3220,30680.0,483.0,0.0552797888
8007.9728227,64,9,1,15600,10400,0,0.0,104848.44689,25941.883768,0.0,0.0,0,9000,9000,1014200.0,1005200.0,168300,845900.0,1632.5,0.1868411081
8032.8831794,64,9,1,15600,10400,0,0.0,108091.18236,27022.795591,0.0,0.0,0,9000,9000,1013300.0,1004300.0,167300,846000.0,1632.5,0.1812358749
8636.451793,64,9,1,15600,10400,0,0.0,100524.7996,27022.795591,0.0,0.0,0,9000,9000,1014200.0,1005200.0,166300,847900.0,1632.5,0.1948772848
8243.0754788,64,9,1,15600,10400,0,0.0,118900.3006,23780.06012,0.0,0.0,0,9000,9000,1014200.0,1005200.0,168300,845900.0,1632.5,0.1647598862
8764.5474453,64,9,1,15600,10400,0,0.0,99443.887776,24860.971944,0.0,0.0,0,9000,9000,1013200.0,1004200.0,172300,840900.0,1632.5,0.1969955161
13161.892165,21,8,1,2640,1560,600,1000.0,16213.677355,0.0,0.0,0.0,0,400,400,420.0,20.0,50,370.0,1.25,0.0009251448
13164.26067,21,8,1,3600,1920,1200,1000.0,16213.677355,0.0,0.0,0.0,0,400,400,420.0,20.0,50,370.0,1.25,0.0009251448
13188.208902,21,8,1,4080,1800,600,1000.0,20537.324649,0.0,0.0,0.0,0,400,400,420.0,20.0,50,370.0,1.25,0.0007303775
13159.105825,21,8,1,3840,1200,600,1000.0,16213.677355,0.0,0.0,0.0,0,400,400,420.0,20.0,50,370.0,1.25,0.0009251448
13191.701941,21,8,1,4080,2160,1080,1000.0,16213.677355,0.0,0.0,0.0,0,400,400,420.0,20.0,50,370.0,1.25,0.0009251448
3592.5910139,64,12,1,12000,2400,720,0.0,262661.57315,264823.39679,0.0,-3242.735471,2500,6140,284140,651840.0,367700.0,270000,381840.0,3440.0,0.157160408
3580.7128917,64,12,1,12000,2400,720,0.0,262661.57315,264823.39679,0.0,-3242.735471,2500,6140,284140,651840.0,367700.0,269400,382440.0,3450.0,0.1576172696
3930.9119986,64,12,1,12000,2400,720,0.0,262661.57315,264823.39679,0.0,-3242.735471,2500,6140,284140,650840.0,366700.0,270500,380340.0,3440.0,0.157160408
3670.2971122,64,12,1,12000,2400,720,0.0,262661.57315,264823.39679,0.0,-3242.735471,2500,6140,284140,651740.0,367600.0,271100,380640.0,3440.0,0.157160408
3978.6804959,64,12,1,12000,2400,720,0.0,262661.57315,264823.39679,0.0,-3242.735471,2500,6140,284140,651740.0,367600.0,270700,381040.0,3440.0,0.157160408
5452.0922101,39,10,1,13200,2400,2400,0.0,115657.56513,59450.150301,0.0,0.0,18110,20411,246411,654411.0,408000.0,314000,340411.0,1890.0,0.196096122
5473.9518866,39,10,1,12000,2400,2400,0.0,115657.56513,59450.150301,0.0,0.0,30100,32396,144396,551396.0,407000.0,318000,233396.0,1800.0,0.1867582114
7993.5115477,39,10,1,12000,2400,2400,0.0,125385.77154,59450.150301,0.0,0.0,10630,12916,86916,494916.0,408000.0,317000,177916.0,1780.0,0.1703542574
8182.1091977,39,10,1,13200,2400,2400,0.0,117819.38878,59450.150301,0.0,0.0,13500,15806,87806,494806.0,407000.0,315000,179806.0,1890.0,0.192498028
5983.0700201,39,10,1,12000,2400,2400,0.0,122143.03607,59450.150301,0.0,0.0,19000,21310,178310,587310.0,409000.0,313000,274310.0,1780.0,0.1748769368
2813.6365542,45,10,1,18000,3480,0,0.0,109172.09419,109172.09419,0.0,0.0,14000,20150,20150,267150.0,247000.0,391000,-123850.0,2970.0,0.3264570517
2652.7061896,45,10,1,19200,3720,0,0.0,122143.03607,122143.03607,0.0,0.0,15000,20370,20370,273670.0,253300.0,362000,-88330.0,2730.0,0.2682101334
2723.0630811,45,10,1,19200,3960,0,0.0,113495.74148,113495.74148,0.0,0.0,15000,21070,21070,278070.0,257000.0,382000,-103930.0,2710.0,0.2865305744
2696.726294,45,10,1,18000,3600,0,0.0,115657.56513,115657.56513,0.0,0.0,16000,21660,21660,266260.0,244600.0,386000,-119740.0,2720.0,0.2822124084
2684.5570761,45,10,1,20400,3840,0,0.0,122143.03607,122143.03607,0.0,0.0,16000,21050,21050,260980.0,239930.0,384000,-123020.0,2840.0,0.2790171351
263.17761407,66,12,1,1560,1200,0,0.0,314545.34068,92958.416834,9414.741984,55126.503006,40000,118000,1123000,2795700.0,1672700.0,275000,2520700.0,1600.0,0.0610404845
278.24016998,66,12,1,1680,1200,0,0.0,314545.34068,92958.416834,9301.2462425,55126.503006,40000,118000,1123000,2795800.0,1672800.0,275000,2520800.0,1600.0,0.0610404845
255.08768754,66,12,1,1680,1200,0,0.0,315626.25251,92958.416834,9301.2462425,56207.41483,40000,118000,1123000,2795800.0,1672800.0,275000,2520800.0,1500.0,0.0570294767
260.97667095,66,12,1,1560,1200,0,0.0,314545.34068,92958.416834,9301.2462425,55126.503006,40000,118000,1123000,2794700.0,1671700.0,275000,2519700.0,1600.0,0.0610404845
255.34051101,66,12,1,1560,1200,0,0.0,315626.25251,92958.416834,9414.741984,56207.41483,40000,118000,1123000,2795700.0,1672700.0,275000,2520700.0,1500.0,0.0570294767
5355.3025333,37,12,1,4160,600,0,500.0,51883.767535,51883.767535,0.0,0.0,0,23000,102300,122300.0,20000.0,0,122300.0,0.0,0.0
5405.0454914,37,12,1,4160,600,0,500.0,51883.767535,51883.767535,0.0,0.0,0,23000,101300,121300.0,20000.0,0,121300.0,0.0,0.0
5370.3933508,37,12,1,4160,600,0,500.0,51883.767535,51883.767535,0.0,0.0,0,23000,108300,128300.0,20000.0,0,128300.0,0.0,0.0
5318.8832479,37,12,1,4160,600,0,500.0,51883.767535,51883.767535,0.0,0.0,0,23000,113300,133300.0,20000.0,0,133300.0,0.0,0.0
5395.8433397,37,12,1,4160,600,0,500.0,51883.767535,51883.767535,0.0,0.0,0,23000,104300,125300.0,21000.0,0,125300.0,0.0,0.0
2898.5889558,57,8,1,20800,600,0,0.0,73502.004008,74582.915832,0.0,0.0,0,550,550,453550.0,453000.0,221000,232550.0,1690.0,0.2759108445
2658.1918567,57,8,1,20800,600,0,0.0,73502.004008,73502.004008,0.0,0.0,0,550,550,454550.0,454000.0,222000,232550.0,1790.0,0.29223693
2754.0435643,57,8,1,20800,600,0,0.0,73502.004008,73502.004008,0.0,0.0,0,550,550,453550.0,453000.0,219000,234550.0,1790.0,0.29223693
2695.9082212,57,8,1,20800,600,0,0.0,73502.004008,73502.004008,0.0,0.0,0,550,550,453550.0,453000.0,221000,232550.0,1690.0,0.2759108445
2681.8749303,57,8,1,20800,600,0,0.0,73502.004008,73502.004008,0.0,0.0,0,550,550,453550.0,453000.0,222000,231550.0,1790.0,0.29223693
5507.5048739,64,12,1,7200,1200,0,0.0,157813.12625,152408.56713,0.0,0.0,26000,31100,510100,911100.0,401000.0,54000,857100.0,1475.0,0.1121579708
5527.9673484,64,12,1,7200,1200,0,0.0,148084.91984,142680.36072,0.0,0.0,26000,31100,426100,827100.0,401000.0,54000,773100.0,1475.0,0.1195260126
5950.4304756,64,12,1,7200,1200,0,0.0,171864.97996,166460.42084,0.0,0.0,26000,31100,334100,735100.0,401000.0,54000,681100.0,1475.0,0.1029878222
5675.7045603,64,12,1,7200,1200,0,0.0,191321.39279,185916.83367,0.0,0.0,26000,31100,336100,737100.0,401000.0,54000,683100.0,1475.0,0.0925144844
6042.2754809,64,12,1,7200,1200,0,0.0,136194.88978,130790.33066,0.0,0.0,26000,31100,585100,987100.0,402000.0,54000,933100.0,1475.0,0.1299608233
10310.138471,43,12,1,14400,2400,0,0.0,97282.064128,97282.064128,0.0,0.0,0,5500,215500,725600.0,510100.0,481220,244380.0,3737.5,0.4610305137
10279.060523,43,12,1,14400,2400,0,0.0,97282.064128,97282.064128,0.0,0.0,0,5500,32500,543600.0,511100.0,481220,62380.0,3737.5,0.4610305137
11284.074099,43,12,1,14400,2400,0,0.0,97282.064128,97282.064128,0.0,0.0,0,5500,130500,641700.0,511200.0,481210,160490.0,3737.5,0.4610305137
10694.161891,43,12,1,14400,2400,0,0.0,97282.064128,97282.064128,0.0,0.0,0,5500,64500,575600.0,511100.0,481210,94390.0,3727.5,0.4597969873
11475.234459,43,12,1,14400,2400,0,0.0,97282.064128,97282.064128,0.0,0.0,0,5500,105500,616600.0,511100.0,481220,135380.0,3737.5,0.4610305137
12251.343181,30,12,1,7800,4800,1800,0.0,276713.42685,216182.36473,0.0,21618.236473,15000,172300,852300,3093300.0,2241000.0,961200,2132100.0,5900.0,0.2558603708
14422.568117,30,12,1,7800,4800,1800,0.0,276713.42685,216182.36473,0.0,21618.236473,15000,172300,852300,3094300.0,2242000.0,961200,2133100.0,5800.0,0.2515237543
10296.941343,30,12,1,7800,4800,1800,0.0,276713.42685,216182.36473,0.0,21618.236473,15000,172300,852300,3093300.0,2241000.0,961200,2132100.0,5700.0,0.2471871379
12381.543814,30,12,1,7800,4800,1800,0.0,276713.42685,216182.36473,0.0,21618.236473,15000,172300,852300,3094300.0,2242000.0,961200,2133100.0,5900.0,0.2558603708
11146.889763,30,12,1,7800,4800,1800,0.0,276713.42685,216182.36473,0.0,21618.236473,15000,172300,852300,3093300.0,2241000.0,961100,2132200.0,5800.0,0.2515237543
3401.649058,54,8,1,3600,1200,0,0.0,81068.386774,74582.915832,0.0,0.0,5000,16050,46050,356950.0,310900.0,68820,288130.0,1623.0,0.240241613
3250.7515327,54,8,1,3600,1200,0,0.0,73502.004008,64854.709419,0.0,0.0,5000,16050,46050,358050.0,312000.0,77120,280930.0,1623.0,0.2649723673
3319.7828291,54,8,1,3600,1200,0,0.0,77825.651303,70259.268537,0.0,0.0,5000,16050,46050,357750.0,311700.0,70520,287230.0,1623.0,0.2502516802
3316.2476996,54,8,1,3600,1200,0,0.0,74582.915832,64854.709419,0.0,0.0,5000,16050,46050,357050.0,311000.0,79120,277930.0,1623.0,0.261132188
3270.5201196,54,8,1,3600,1200,0,0.0,73502.004008,65935.621242,0.0,0.0,5000,16050,46050,356950.0,310900.0,78130,278820.0,1666.5833333,0.2720878195
4140.298323,54,13,1,9600,9600,1200,0.0,2864416.3327,357781.81363,35670.09018,-3242.735471,666000,716700,6461900,12858900.0,6397000.0,0,12858900.0,0.0,0.0
4537.1781872,54,13,1,9600,9600,1200,0.0,2864416.3327,357781.81363,35670.09018,-3242.735471,666000,716700,6461900,12856900.0,6395000.0,0,12856900.0,0.0,0.0
4923.9991045,54,13,1,9600,9600,1200,0.0,2864416.3327,357781.81363,35670.09018,-3242.735471,666000,716700,6461900,12855900.0,6394000.0,0,12855900.0,0.0,0.0
4409.2888909,54,13,1,9600,9600,1200,0.0,2864416.3327,357781.81363,35670.09018,-3242.735471,666000,716700,6461900,12855900.0,6394000.0,0,12855900.0,0.0,0.0
4266.2148437,54,13,1,9600,9600,1200,0.0,2864416.3327,357781.81363,35670.09018,-3242.735471,666000,716700,6461900,12855900.0,6394000.0,0,12855900.0,0.0,0.0
1301.7371504,56,8,1,5720,200,0,0.0,81068.386774,70259.268537,0.0,0.0,3500,14000,210000,588400.0,378400.0,8000,580400.0,368.33333333,0.0545218694
1305.0200332,56,8,1,6760,200,0,0.0,81068.386774,70259.268537,0.0,0.0,800,11300,206300,584700.0,378400.0,8000,576700.0,368.33333333,0.0545218694
1404.189078,56,8,1,6240,200,0,0.0,82149.298597,70259.268537,0.0,0.0,2800,13300,209300,587800.0,378500.0,8000,579800.0,368.33333333,0.0538044764
1339.1233567,56,8,1,6760,200,0,0.0,82149.298597,70259.268537,0.0,0.0,800,11300,208300,585600.0,377300.0,8000,577600.0,390.0,0.0569694456
1424.5241598,56,8,1,5720,200,0,0.0,81068.386774,70259.268537,0.0,0.0,1600,12100,208100,586500.0,378400.0,8000,578500.0,390.0,0.0577290382
4005.0525977,57,12,1,3000,0,0,0.0,31346.442886,31346.442886,0.0,0.0,0,74000,74000,211900.0,137900.0,0,211900.0,0.0,0.0
3819.6552999,57,12,1,3000,0,0,0.0,34589.178357,33508.266533,0.0,0.0,0,58700,58700,196600.0,137900.0,0,196600.0,0.0,0.0
3949.0117823,57,12,1,3000,0,0,0.0,47560.12024,46479.208417,0.0,0.0,0,77800,77800,215700.0,137900.0,0,215700.0,0.0,0.0
3847.4797957,57,12,1,3000,0,0,0.0,35670.09018,35670.09018,0.0,0.0,0,74100,74100,212000.0,137900.0,0,212000.0,0.0,0.0
